8571301924061095;712;79.0;4;[7, 9, 10, 11]
8571301968534516;684;79.0;4;[0, 1, 8, 12]
8571301987238946;693;79.0;4;[1, 5, 6, 7]
8571301991689407;635;77.0;2;[10, 13]
8571302004831149;636;77.0;2;[0, 12]
8571302032201380;601;77.0;2;[4, 12]
8571302046100647;702;77.0;2;[9, 12]
8571302052807835;746;79.0;4;[4, 10, 12, 14]
8571302052897255;713;79.0;4;[2, 4, 6, 14]
8571302055778385;550;77.0;2;[8, 11]
8571302056491510;634;78.0;3;[0, 9, 14]
8571302063674060;553;79.0;4;[5, 7, 11, 13]
8571302139705671;699;79.0;4;[6, 7, 11, 14]
8571302144930638;765;79.0;4;[4, 6, 7, 14]
8571302159216848;614;78.0;3;[0, 3, 5]
8571302167466545;708;78.0;3;[4, 5, 9]
8571302197533015;651;79.0;4;[1, 5, 6, 7]
8571302231058760;728;77.0;2;[4, 6]
8571302258141529;761;79.0;4;[9, 11, 12, 14]
8571302264142381;692;78.0;3;[1, 10, 14]
8571302271268310;717;77.0;2;[9, 13]
8571302274540713;629;78.0;3;[0, 5, 11]
8571302281612343;631;79.0;4;[5, 6, 9, 11]
8571302297434393;742;77.0;2;[1, 2]
8571302304521543;565;79.0;4;[1, 3, 5, 13]
8571302319495778;780;79.0;4;[6, 7, 12, 14]
8571302328240499;714;79.0;4;[0, 3, 4, 12]
8571302331631492;568;78.0;3;[0, 7, 13]
8571302366830238;723;78.0;3;[5, 10, 11]
8571302403313703;743;77.0;2;[0, 5]
8571302403709346;665;77.0;2;[5, 9]
8571302427576882;757;78.0;3;[1, 3, 13]
8571302457855094;776;79.0;4;[7, 8, 12, 13]
8571302458678160;664;79.0;4;[1, 2, 9, 13]
8571302462434306;707;78.0;3;[4, 5, 9]
8571302486982848;795;78.0;3;[8, 11, 14]
8571302489015692;732;79.0;4;[1, 4, 12, 14]
8571302513498873;644;79.0;4;[0, 3, 4, 14]
8571302528310116;580;78.0;3;[4, 10, 14]
8571302533541833;646;78.0;3;[3, 12, 14]
8571302559626425;758;78.0;3;[2, 9, 13]
8571302569237172;583;79.0;4;[0, 2, 5, 9]
8571302571375597;738;79.0;4;[3, 9, 12, 14]
8571302610054397;681;77.0;2;[3, 11]
8571302615356945;680;79.0;4;[5, 8, 10, 13]
8571302630033037;791;77.0;2;[0, 13]
8571302657714290;679;77.0;2;[4, 14]
8571302670118097;722;78.0;3;[6, 9, 12]
8571302678153073;747;79.0;4;[5, 9, 11, 12]
8571302743520660;659;79.0;4;[8, 9, 11, 13]
8571302747894251;787;79.0;4;[2, 7, 12, 14]
8571302757709319;773;79.0;4;[2, 8, 11, 13]
8571302765811615;661;79.0;4;[2, 3, 4, 5]
8571302774846569;753;79.0;4;[3, 4, 11, 13]
8571302776021317;595;79.0;4;[2, 9, 12, 13]
8571302795404672;696;77.0;2;[1, 13]
8571302798395683;695;79.0;4;[3, 4, 9, 13]
8571302802528452;806;79.0;4;[7, 11, 12, 13]
8571302834756047;598;78.0;3;[1, 4, 13]
8571302856424819;694;77.0;2;[8, 11]
8571302869287818;676;79.0;4;[4, 5, 9, 12]
8571302882678512;825;77.0;2;[2, 7]
8571302892809043;737;79.0;4;[5, 9, 11, 12]
8571302914674986;762;79.0;4;[0, 9, 10, 13]
8571302941252181;788;79.0;4;[0, 2, 7, 10]
8571302986006664;674;77.0;2;[11, 13]
8571302998862184;821;78.0;3;[0, 2, 10]
8571303041430501;840;77.0;2;[9, 14]
8571303046611457;817;77.0;2;[1, 11]
8571303050080201;610;79.0;4;[8, 10, 12, 13]
8571303065667120;613;78.0;3;[6, 9, 11]
8571303075507169;709;78.0;3;[1, 6, 8]
8571303091757843;783;77.0;2;[1, 6]
8571303091865473;752;77.0;2;[4, 12]
8571303093309043;774;77.0;2;[7, 14]
8571303120226701;691;77.0;2;[0, 6]
8571303139148734;803;77.0;2;[2, 8]
8571303139245274;777;78.0;3;[5, 9, 13]
8571303178174846;725;77.0;2;[0, 2]
8571303200828035;726;79.0;4;[1, 7, 9, 14]
8571303202801028;836;78.0;3;[1, 6, 7]
8571303223720615;689;78.0;3;[7, 11, 13]
8571303239476525;706;78.0;3;[4, 5, 9]
8571303242957379;855;78.0;3;[4, 5, 8]
8571303260891484;798;78.0;3;[0, 10, 12]
8571303262293874;789;79.0;4;[1, 4, 5, 13]
8571303266609374;724;77.0;2;[1, 5]
8571303274917192;767;78.0;3;[1, 10, 12]
8571303296323792;625;79.0;4;[0, 1, 4, 11]
8571303307157957;628;79.0;4;[2, 11, 12, 14]
8571303348613097;847;78.0;3;[4, 12, 13]
8571303357174297;792;78.0;3;[1, 6, 13]
8571303373826923;851;77.0;2;[2, 8]
8571303404122315;870;78.0;3;[0, 3, 14]
8571303427920001;741;79.0;4;[2, 3, 5, 13]
8571303432410202;804;77.0;2;[0, 6]
8571303450183047;813;77.0;2;[9, 12]
8571303453520690;739;79.0;4;[4, 10, 11, 14]
8571303465631485;704;77.0;2;[2, 4]
8571303476575601;833;77.0;2;[6, 12]
8571303491069072;755;77.0;2;[1, 11]
8571303504037053;721;79.0;4;[0, 2, 10, 14]
8571303508956057;862;79.0;4;[0, 9, 11, 13]
8571303529198379;807;78.0;3;[5, 12, 14]
8571303538353253;866;77.0;2;[2, 9]
8571303565088950;643;79.0;4;[4, 6, 9, 12]
8571303571986607;885;79.0;4;[4, 5, 9, 12]
8571303593426988;819;79.0;4;[0, 3, 7, 13]
8571303625587322;756;78.0;3;[5, 7, 10]
8571303637166333;797;77.0;2;[3, 5]
8571303640642327;848;78.0;3;[3, 6, 8]
8571303654875757;828;77.0;2;[6, 7]
8571303664478584;754;77.0;2;[11, 14]
8571303692822122;770;78.0;3;[4, 5, 7]
8571303703631897;822;77.0;2;[10, 12]
8571303708955105;877;77.0;2;[1, 12]
8571303744639824;655;77.0;2;[6, 10]
8571303752097416;881;79.0;4;[1, 5, 11, 14]
8571303755056737;736;79.0;4;[3, 4, 5, 7]
8571303766399856;834;79.0;4;[3, 4, 5, 8]
8571303768162798;734;78.0;3;[1, 7, 12]
8571303769045625;900;77.0;2;[7, 12]
8571303805424949;863;77.0;2;[1, 2]
8571303811317450;812;77.0;2;[4, 6]
8571303832594948;843;77.0;2;[9, 12]
8571303839739539;771;79.0;4;[0, 1, 4, 6]
8571303842412037;658;79.0;4;[2, 4, 6, 11]
8571303881923133;769;78.0;3;[2, 4, 13]
